auth_id,ACS - Student Loans,Amazon Order - Athletic Equipment,Amazon Order - Baby Crib,Amazon Order - Biology Book,Amazon Order - Mathematics Book,Amazon Order - Paint Bushes,Amazon Order - Paint Canvas,Amazon Order - Science Book,Amazon Order - Star Wars Figurine,Art Auction,Art Museum,Art's Art Supplies,Ashley's Craft Store,Athletic Apparel,"Babies ""R"" Us",Bank Fee - Negative Balance,Best Western Hotel,Bike Rental,Bowling,BuyBuyBaby.com,Cancun Beach Resort,Coffee,Comfort Inn,Concert Ticket,Credit Card Overdraft Fee,Credit Card Payment,DVD - Star Trek,Dick's Sporting Goods,Divorce Lawyer Fees,FedEx Shipping,Fisker Night Club,Food Delivery - GrubHub,Food Delivery - Uber Eats,GNC,Gas & Electric,Goods2 - ThinkGeek,Green Flash Brewery,Guitar Center,Hamilton Move & Storage,Home Depot,Hospital - Prenatal Care,Housing Rent,Housing Rent - Late Fee,Ice Skating Rink,Jerome's Furniture,John's Bar & Restaurant,Karaoke Bar,Kay Jewelry,Library Membership,Lyft,Mark's Movers,Mary's Book Store,Michael's Crafts,Movie Ticket,Music Lessons - Piano,NBA Ticket - Lakers,NFL Ticket - Chargers,Navient - Student Loans,Netflix Subscription,On Demand Movie,On Demand TV,Online Education Courses,Owl Night Club,Painting Course Fees,Paycheck,Pet Smart,Pet Supply - Cat Food,PlayStation Membership,Podcast Subscription,Public Transportation - Bus Pass,Public Transportation - Train Pass,Ralph's Grocery Store,Red Box DVD Rental,Refrigerator Depot,Restaurant - Burgers,Restaurant - Chinese,Restaurant - Pizza,Restaurant - Steakhouse,Rodriguez's Bar and Grill,Sam's Sporting Apparel,San Diego Museum,Science Museum,Seaside Bar,Southwest Flights - Cancun,Sprouts Market,Starbucks Coffee,Taxi,Time Warne Cable - Late Payment Fee,Time Warner Cable,Total Gym Fees,Uber,Video Game - PlayStation,Vitamin Shoppe,Von's Groceries,Water & Sewer,Water & Sewer - Late Payment Penalty,Wedding Planner,Whole Foods,Wine Bar,Wine Delivery
46816,-2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113.95,0.0,-3566.8499999999976,0.0,0.0,0.0,-38.24,-2972.16,0.0,-3080.0,0.0,0.0,-44.34,0.0,-3067.5699999999997,-1417.5000000000002,0.0,0.0,-640.0,0.0,-3099.69,0.0,0.0,0.0,0.0,-20674.0,0.0,-3133.7800000000016,0.0,-3099.48,-2924.3499999999995,0.0,0.0,-2564.3900000000003,0.0,0.0,0.0,-3453.7000000000003,0.0,0.0,0.0,-3940.0,0.0,0.0,0.0,0.0,-2843.230000000001,0.0,85220.0,0.0,0.0,0.0,0.0,-2156.82,-1843.7300000000002,-1265.7200000000003,0.0,0.0,-1339.8999999999999,-887.6399999999999,-1326.76,-1953.7800000000004,-3041.7000000000003,0.0,0.0,0.0,-2791.9699999999993,0.0,-1529.5800000000004,-1183.7100000000003,-2267.919999999999,0.0,-500.0,0.0,-2188.2799999999997,0.0,0.0,-1352.2199999999998,-1060.0,0.0,0.0,-1442.6499999999994,-2971.2999999999997,0.0
78908,0.0,-3383.1999999999994,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2673.36,-29.19,-757.1,-115.46,-3768.06,0.0,-35.04,-24.42,0.0,-8.24,0.0,-1204.2499999999998,-3080.0,0.0,-3000.01,-16.48,-8.55,0.0,-1634.8000000000004,0.0,-4053.5,0.0,0.0,0.0,0.0,-1.61,-0.87,-25.76,-21510.0,-659.01,0.0,-63.82,0.0,0.0,-21.46,0.0,-2351.580000000001,-6.61,0.0,0.0,0.0,0.0,-2690.9099999999994,-3281.030000000001,-3940.0,-99.79999999999998,0.0,0.0,0.0,0.0,0.0,82120.0,0.0,0.0,0.0,0.0,-2206.94,-2439.4000000000005,-1082.35,0.0,-5.9,-1003.8399999999999,-1222.58,-978.2,-1167.2499999999998,0.0,-3329.18,0.0,0.0,0.0,-31.19,-1568.9700000000005,-1369.6399999999999,-2950.84,-434.24,0.0,-3624.590000000002,-2321.67,0.0,-3160.230000000001,-1326.22,-1060.0,-428.5799999999999,-5.89,-795.4899999999999,0.0,0.0
13015,-2700.0,-4158.850000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3088.5200000000004,0.0,0.0,-1.08,-3862.99,0.0,0.0,-1.53,0.0,-20.47,0.0,0.0,-3080.0,0.0,-3803.8900000000003,-21.94,-15.02,0.0,-1228.56,0.0,-4454.589999999999,-640.0,0.0,0.0,0.0,-57.07,-6.24,0.0,-21612.0,0.0,0.0,-34.57,0.0,0.0,-27.83,0.0,-2417.0899999999992,-26.7,0.0,0.0,0.0,0.0,-4157.509999999999,-4114.789999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54620.0,0.0,0.0,0.0,0.0,-2608.59,-3385.959999999999,-1445.6499999999996,0.0,-17.88,-1773.0300000000004,-1447.5800000000002,-1072.92,-787.6600000000001,0.0,-3726.209999999998,0.0,0.0,0.0,-39.25,-1177.01,-1099.0500000000002,-3008.9199999999983,0.0,0.0,-3934.089999999998,-2212.3,0.0,-3672.4,-935.53,0.0,0.0,-29.25,-1108.38,0.0,0.0
73275,0.0,0.0,-38.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.24,0.0,0.0,0.0,0.0,-9.03,-36.56,0.0,0.0,0.0,0.0,-3080.0,0.0,0.0,0.0,-35.81,0.0,-4966.6799999999985,-2995.3600000000006,0.0,-640.0,0.0,0.0,0.0,-118.12,-35.0,-21.19,-21673.0,0.0,0.0,-103.86,0.0,0.0,-28.75,0.0,-2444.2399999999993,-17.98,0.0,0.0,0.0,0.0,0.0,0.0,-3940.0,-99.79999999999998,-3282.6400000000012,-3517.84,0.0,0.0,0.0,27030.0,-4212.7800000000025,-2855.29,-3065.9900000000002,-3391.2899999999995,-2603.86,-3030.0300000000007,-1562.8,-4013.9500000000007,-32.53,-1102.2299999999998,-1469.0500000000002,-1469.6699999999996,-1322.41,0.0,0.0,0.0,0.0,0.0,-22.76,-1527.1700000000003,-1641.0400000000004,-2234.5600000000004,0.0,0.0,0.0,-2773.78,0.0,0.0,-1530.6600000000005,-1060.0,0.0,-32.92,-1571.63,0.0,-3968.859999999999
9367,-2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.46,0.0,0.0,0.0,0.0,-3080.0,0.0,0.0,0.0,0.0,0.0,-5409.269999999998,-3491.4200000000005,0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,-20995.0,0.0,0.0,0.0,0.0,0.0,-69.14,0.0,-2716.9900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4664.729999999999,-4481.38,0.0,0.0,0.0,17563.0,-4211.130000000001,-3562.7799999999984,-4197.419999999998,-3909.79,-2434.3,-3044.5699999999993,-1038.03,-4603.189999999999,0.0,-1262.8000000000004,-1191.3200000000002,-1241.11,-1135.0700000000002,0.0,0.0,0.0,0.0,0.0,-21.12,-1064.4199999999998,-1309.4000000000003,-2013.1499999999994,0.0,-500.0,0.0,-3037.0299999999993,0.0,0.0,-1291.2700000000004,-1060.0,0.0,-13.01,-1525.5599999999995,0.0,-3592.1200000000003
3015,0.0,0.0,0.0,0.0,0.0,-3225.979999999999,-3838.1700000000005,0.0,0.0,-3788.0399999999995,0.0,-4463.8300000000045,-3393.25,0.0,0.0,-1335.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-929.87,0.0,0.0,0.0,0.0,-27.76,0.0,-1804.1799999999996,0.0,0.0,0.0,0.0,0.0,-4812.880000000001,-6.3,-21.49,0.0,-19424.0,-549.41,0.0,-7.3,0.0,0.0,0.0,0.0,-2326.0900000000006,-21.39,0.0,-4223.270000000002,0.0,-3541.4500000000016,0.0,0.0,-3940.0,0.0,0.0,0.0,0.0,0.0,-3973.4,21010.0,0.0,0.0,0.0,0.0,-2269.6600000000003,-1679.4299999999996,-1165.33,0.0,-75.58,-1483.5800000000002,-888.89,-1251.44,-1071.26,0.0,0.0,0.0,0.0,0.0,0.0,-898.59,-1573.3100000000002,-2657.5899999999997,-828.4399999999999,0.0,0.0,-2100.87,0.0,0.0,-856.28,0.0,-833.3000000000001,0.0,-1414.8,0.0,0.0
28816,0.0,0.0,-6.05,0.0,0.0,-3699.059999999999,-4665.159999999999,0.0,0.0,-3620.459999999999,0.0,-4412.970000000001,-4214.859999999997,0.0,-9.67,0.0,0.0,0.0,0.0,-4.88,-5.5,0.0,0.0,0.0,0.0,-3080.0,0.0,0.0,0.0,-24.29,0.0,-1011.8699999999997,0.0,0.0,-640.0,0.0,0.0,-4948.720000000006,-10.6,-32.81,-2.09,-22823.0,0.0,0.0,-64.47,0.0,0.0,-7.97,0.0,-2782.320000000001,-19.23,0.0,-4041.4899999999993,0.0,-4640.74,0.0,0.0,-3940.0,-99.79999999999998,0.0,0.0,0.0,0.0,-4478.78,35154.0,0.0,0.0,0.0,0.0,-2322.59,-2131.61,-1237.4599999999998,0.0,-22.29,-1212.35,-1442.21,-812.5199999999999,-1440.6199999999994,0.0,0.0,0.0,0.0,0.0,-17.81,-1371.1499999999996,-1635.42,-2658.0899999999997,0.0,-500.0,0.0,-1813.3800000000003,0.0,0.0,-1155.5699999999997,0.0,0.0,-65.19,-916.1399999999999,0.0,0.0
94765,-2700.0,0.0,-30.46,-2501.8999999999996,-2949.210000000001,0.0,0.0,-2284.610000000001,-2132.7200000000003,0.0,-2667.21,0.0,0.0,0.0,-32.01,0.0,0.0,0.0,0.0,-34.36,-0.17,-2855.6000000000004,0.0,0.0,0.0,-3080.0,-2550.64,0.0,0.0,-119.55,0.0,-1359.7000000000005,0.0,0.0,-640.0,-2766.3,0.0,0.0,-36.44,-82.62,-25.45,-21262.0,0.0,0.0,-35.54,0.0,0.0,-25.47,-2724.2800000000007,-2104.5300000000007,-73.09,-2982.89,0.0,0.0,0.0,0.0,0.0,-3940.0,-99.79999999999998,0.0,0.0,-2218.280000000001,0.0,0.0,62440.0,0.0,0.0,0.0,0.0,-2455.88,-2497.5200000000004,-1399.3500000000001,0.0,-41.82,-1502.0500000000002,-1089.8899999999999,-898.5699999999997,-1771.6900000000005,0.0,0.0,-2404.0500000000006,-2752.490000000001,0.0,-6.82,-1200.66,-1413.82,-2392.31,0.0,-500.0,0.0,-2855.910000000001,-3012.2499999999995,0.0,-937.6499999999996,-1060.0,0.0,-24.4,-1326.8,0.0,0.0
10115,-2700.0,0.0,-9.25,0.0,0.0,-4664.25,-4149.999999999999,0.0,0.0,-3819.689999999999,0.0,-3828.500000000001,-3764.440000000001,0.0,-80.54,0.0,0.0,0.0,0.0,-29.75,-7.18,0.0,0.0,0.0,0.0,-3080.0,0.0,0.0,0.0,-8.33,0.0,-1151.76,0.0,0.0,-640.0,0.0,0.0,-3578.6400000000003,-28.49,-25.3,-104.7,-21857.0,0.0,0.0,-20.42,0.0,0.0,-29.94,0.0,-2399.57,-33.26,0.0,-3978.8,0.0,-4261.819999999999,0.0,0.0,0.0,-99.79999999999998,0.0,0.0,0.0,0.0,-4052.9600000000014,89920.0,0.0,0.0,0.0,0.0,-3070.2499999999995,-2256.8200000000006,-1019.3499999999999,0.0,-28.06,-1195.8099999999997,-1390.8299999999997,-1042.8700000000001,-1569.3200000000006,0.0,0.0,0.0,0.0,0.0,-34.06,-865.9299999999998,-1178.1399999999999,-2339.4900000000007,0.0,-500.0,0.0,-2423.0399999999995,0.0,0.0,-878.12,-1060.0,0.0,-36.79,-1320.3100000000004,0.0,0.0
1882,-2700.0,0.0,-32.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.07,0.0,-25.64,0.0,-3113.3000000000006,-31.19,-15.85,0.0,-13.37,-2573.6500000000005,0.0,-3080.0,0.0,0.0,-4.92,-23.93,-2966.38,-1067.02,0.0,0.0,-640.0,0.0,-3769.220000000001,0.0,-33.02,-12.78,-33.79,-23058.0,0.0,-3401.840000000001,-106.7,-2886.329999999999,-3351.5799999999995,-62.95,0.0,-2977.3499999999985,-8.97,0.0,0.0,-3408.9900000000007,0.0,0.0,0.0,-3940.0,-99.79999999999998,0.0,0.0,0.0,-3659.9499999999994,0.0,38020.0,0.0,0.0,0.0,0.0,-3149.8999999999996,-2625.6299999999997,-1756.9599999999998,0.0,-4.82,-1314.3,-1921.5000000000007,-1278.8,-1307.1100000000001,-2729.2900000000004,0.0,0.0,0.0,-3350.04,-6.81,-1214.0500000000002,-1766.6800000000003,-3004.2799999999993,0.0,-500.0,0.0,-2754.5699999999997,0.0,0.0,-960.5399999999997,-1060.0,0.0,-28.79,-1335.78,-2591.2200000000007,0.0
19370,0.0,0.0,-4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.37,0.0,0.0,0.0,0.0,-9.89,-37.76,0.0,0.0,0.0,0.0,-3080.0,0.0,0.0,0.0,-29.94,0.0,-5275.400000000001,-4915.41,0.0,-640.0,0.0,0.0,0.0,-32.62,-118.43,-60.64,-21137.0,0.0,0.0,-32.54,0.0,0.0,-15.94,0.0,-2065.060000000001,-34.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4397.49,-2801.1299999999997,0.0,0.0,0.0,42940.0,-4154.179999999999,-4316.859999999999,-4563.43,-3752.82,-3559.7099999999996,-2353.91,-1090.0399999999997,-3854.97,-70.27,-1022.3399999999999,-1204.8300000000004,-1249.8900000000003,-1070.3100000000002,0.0,0.0,0.0,0.0,0.0,-37.65,-1964.2200000000003,-1039.09,-2231.01,0.0,-500.0,0.0,-2861.9799999999996,0.0,0.0,-1232.8899999999999,0.0,0.0,-6.36,-1078.2699999999998,0.0,-3856.36
13799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3936.2599999999998,-3696.9799999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22309.0,0.0,0.0,0.0,0.0,0.0,-34.06,0.0,-3159.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3940.0,-99.79999999999998,-4065.3299999999995,-4177.510000000001,0.0,0.0,0.0,14800.0,-5195.53,-3786.350000000001,-3187.7399999999984,-3940.6400000000003,-2481.2499999999995,-2701.4399999999996,-1073.0800000000002,-4353.09,0.0,-1600.41,-982.4399999999999,-1465.1299999999999,-1736.4999999999998,0.0,0.0,0.0,0.0,0.0,-24.59,-888.96,-1328.3599999999994,-3318.6699999999996,0.0,-500.0,0.0,-2722.1699999999996,0.0,0.0,-1406.5899999999997,0.0,0.0,-15.22,-1946.6200000000001,0.0,-3882.0
72851,-2700.0,-3895.6999999999994,-9.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3537.810000000001,-12.02,0.0,-33.92,-3938.5099999999998,0.0,-8.65,-103.0,0.0,-77.85,0.0,0.0,-3080.0,0.0,-3095.519999999998,-24.08,-33.25,0.0,-1420.48,0.0,-4645.51,-640.0,0.0,0.0,0.0,-2.41,-62.19,-16.34,-20398.0,0.0,0.0,-61.78,0.0,0.0,-66.1,0.0,-2328.3,-57.66,0.0,0.0,0.0,0.0,-3671.870000000001,-3319.260000000001,-3940.0,-99.79999999999998,0.0,0.0,0.0,0.0,0.0,21745.0,0.0,0.0,0.0,0.0,-1957.78,-2598.3499999999995,-1221.42,0.0,-12.96,-1049.6100000000001,-1609.64,-1366.0099999999998,-847.8399999999999,0.0,-3604.41,0.0,0.0,0.0,-25.69,-979.0000000000001,-1247.7000000000003,-2723.3399999999992,0.0,-500.0,-3740.56,-2239.86,0.0,-3872.1900000000005,-1164.34,0.0,0.0,-6.47,-1473.6200000000008,0.0,0.0
99128,-2700.0,0.0,-1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.62,0.0,0.0,0.0,0.0,-97.22,-13.26,0.0,0.0,0.0,0.0,-3080.0,0.0,0.0,0.0,-37.17,0.0,-5306.7599999999975,-3080.699999999999,0.0,0.0,0.0,0.0,0.0,-9.5,-30.29,-21.61,-22801.0,0.0,0.0,-25.66,0.0,0.0,-8.62,0.0,-2436.73,-28.27,0.0,0.0,0.0,0.0,0.0,0.0,-3940.0,0.0,-3046.5699999999997,-2912.0699999999983,0.0,0.0,0.0,55580.0,-3341.280000000001,-4197.11,-3978.2699999999995,-3984.2599999999984,-2051.8299999999995,-2226.8399999999997,-1744.07,-3889.699999999999,-16.09,-1155.73,-1066.33,-1412.98,-1302.8600000000001,0.0,0.0,0.0,0.0,0.0,-26.85,-1291.44,-1372.7699999999998,-1656.55,0.0,-500.0,0.0,-2387.6200000000003,0.0,0.0,-1224.55,0.0,0.0,-37.95,-1428.74,0.0,-3415.0199999999995
28143,-2700.0,-3700.779999999999,-36.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4071.7800000000007,-0.93,0.0,-2.32,-4386.02,0.0,-33.07,-15.52,0.0,-27.36,0.0,0.0,-3080.0,0.0,-3815.089999999999,-35.2,0.0,0.0,-1583.1800000000003,0.0,-3708.2100000000005,0.0,0.0,0.0,0.0,0.0,0.0,-11.2,-21426.0,0.0,0.0,0.0,0.0,0.0,-64.89,0.0,-2883.7999999999993,0.0,0.0,0.0,0.0,0.0,-3589.8300000000004,-3942.47,-3940.0,0.0,0.0,0.0,0.0,0.0,0.0,51840.0,0.0,0.0,0.0,0.0,-2686.2300000000005,-2316.379999999999,-1050.6299999999999,0.0,0.0,-1040.13,-1256.9799999999998,-1481.3599999999994,-1656.1700000000008,0.0,-3846.3300000000004,0.0,0.0,0.0,-32.56,-1182.7200000000003,-1629.48,-2821.5899999999997,0.0,0.0,-3421.370000000001,-2639.8199999999997,0.0,-3629.109999999999,-1155.7400000000002,0.0,0.0,-10.74,-1127.7099999999998,0.0,0.0
16060,-2700.0,0.0,-37.63,0.0,0.0,-3551.18,-4108.68,0.0,0.0,-4116.099999999999,0.0,-3266.409999999998,-4312.04,0.0,-2.57,-404.2900000000001,0.0,0.0,0.0,-53.36,-2.43,0.0,0.0,0.0,-680.2299999999999,-3080.0,0.0,0.0,0.0,-6.3,0.0,-1571.8799999999994,0.0,0.0,0.0,0.0,0.0,-4145.890000000001,-7.61,-22.24,-52.11,-20390.0,-666.2900000000001,0.0,-10.59,0.0,0.0,-38.23,0.0,-2875.6400000000003,-1.54,0.0,-3606.7300000000005,0.0,-3617.1099999999988,0.0,0.0,-3940.0,0.0,0.0,0.0,0.0,0.0,-4174.5199999999995,34230.0,0.0,0.0,0.0,0.0,-2264.320000000001,-2136.620000000001,-1196.2099999999998,0.0,-50.06,-1692.4399999999998,-1327.3000000000004,-1286.8100000000006,-876.34,0.0,0.0,0.0,0.0,0.0,-3.9,-1376.5500000000002,-966.0899999999997,-3092.2099999999987,-755.1100000000001,-500.0,0.0,-2575.89,0.0,0.0,-1082.5600000000004,-1060.0,-601.9100000000001,-37.95,-1411.92,0.0,0.0
52299,-2700.0,0.0,0.0,-2492.4499999999994,-2581.4599999999996,0.0,0.0,-2623.9200000000005,-3024.390000000001,0.0,-1926.0300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.71,-3386.980000000001,0.0,0.0,0.0,-3080.0,-2118.07,0.0,0.0,-46.78,0.0,-1554.0400000000004,0.0,0.0,-640.0,-2713.0099999999993,0.0,0.0,-21.99,-2.4,0.0,-21197.0,0.0,0.0,-20.06,0.0,0.0,-15.9,-1980.2399999999998,-3287.12,-28.15,-2405.5900000000006,0.0,0.0,0.0,0.0,0.0,0.0,-99.79999999999998,0.0,0.0,-2927.55,0.0,0.0,71280.0,0.0,0.0,0.0,0.0,-2686.4999999999995,-2640.1999999999994,-1292.0800000000004,0.0,-6.21,-998.9799999999999,-993.6299999999999,-1227.8799999999997,-1504.7699999999998,0.0,0.0,-2994.2100000000005,-2554.7200000000003,0.0,-29.21,-1459.3999999999999,-909.6399999999999,-2712.14,0.0,-500.0,0.0,-2724.19,-2198.81,0.0,-821.5400000000002,-1060.0,0.0,-86.67,-956.59,0.0,0.0
9340,-2700.0,0.0,0.0,-3533.2700000000013,-2792.0699999999993,0.0,0.0,-2277.689999999999,-2799.0,0.0,-3094.260000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2957.2700000000013,0.0,0.0,0.0,-3080.0,-2637.17,0.0,0.0,0.0,0.0,-1606.77,0.0,0.0,-640.0,-2452.18,0.0,0.0,0.0,0.0,0.0,-21218.0,0.0,0.0,0.0,0.0,0.0,0.0,-2920.64,-1956.9399999999998,0.0,-3162.4999999999995,0.0,0.0,0.0,0.0,0.0,-3940.0,-99.79999999999998,0.0,0.0,-2345.41,0.0,0.0,59240.0,0.0,0.0,0.0,0.0,-2800.190000000001,-2546.1299999999997,-1085.15,0.0,0.0,-1502.5499999999997,-971.7099999999999,-1339.6500000000003,-1453.6600000000005,0.0,0.0,-3072.12,-2444.7200000000003,0.0,0.0,-1379.39,-1288.0800000000002,-2940.5400000000004,0.0,-500.0,0.0,-2013.8199999999995,-2915.2199999999993,0.0,-1232.8099999999997,0.0,0.0,0.0,-1012.3900000000001,0.0,0.0
24694,-2700.0,0.0,-6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,-4.37,-96.14,0.0,0.0,0.0,0.0,-3080.0,0.0,0.0,0.0,-9.37,0.0,-6047.839999999998,-4107.540000000001,0.0,-640.0,0.0,0.0,0.0,-18.72,-44.56,-33.65,-21182.0,0.0,0.0,-20.95,0.0,0.0,-29.39,0.0,-2570.5999999999995,-75.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.79999999999998,-3859.7200000000003,-3214.2100000000005,0.0,0.0,0.0,43095.0,-4654.420000000002,-3932.79,-3281.4100000000003,-3218.889999999999,-1999.0000000000002,-2453.4,-1607.39,-3295.329999999999,-24.77,-1386.1299999999997,-1027.21,-1275.5299999999997,-1446.79,0.0,0.0,0.0,0.0,0.0,-9.14,-1450.0100000000004,-1176.41,-2528.920000000001,0.0,-500.0,0.0,-2610.48,0.0,0.0,-1287.08,-1060.0,0.0,-75.99,-1502.34,0.0,-4310.619999999998
3122,0.0,0.0,-62.61,0.0,0.0,-5024.6799999999985,-5051.27,0.0,0.0,-4128.770000000001,0.0,-4267.110000000001,-3737.1400000000003,0.0,-2.93,0.0,0.0,0.0,0.0,-35.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1405.9300000000003,0.0,0.0,-640.0,0.0,0.0,-4277.670000000002,0.0,0.0,-40.25,-20805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2449.0199999999995,0.0,0.0,-4529.16,0.0,-4085.5700000000006,0.0,0.0,0.0,-99.79999999999998,0.0,0.0,0.0,0.0,-4337.47,13880.0,0.0,0.0,0.0,0.0,-2297.92,-2188.1,-1159.94,0.0,0.0,-1484.4999999999998,-1176.72,-1263.3799999999999,-1162.12,0.0,0.0,0.0,0.0,0.0,0.0,-1036.3799999999997,-1491.9999999999995,-3522.0899999999997,0.0,0.0,0.0,-3197.4600000000005,0.0,0.0,-1479.2400000000002,0.0,0.0,0.0,-805.78,0.0,0.0
42018,0.0,0.0,-28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.38,0.0,0.0,0.0,0.0,-0.83,-107.45,0.0,0.0,0.0,0.0,-3080.0,0.0,0.0,0.0,-4.41,0.0,-4332.87,-4314.939999999998,0.0,-640.0,0.0,0.0,0.0,-13.07,-35.69,-39.79,-20412.0,0.0,0.0,-22.62,0.0,0.0,-1.68,0.0,-2136.7,-53.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.79999999999998,-3699.549999999999,-4136.380000000001,0.0,0.0,0.0,39200.0,-3243.509999999999,-4315.690000000001,-3814.5600000000004,-3692.199999999999,-2970.5099999999993,-3186.7699999999995,-1326.2400000000002,-3645.89,-14.83,-1739.1600000000003,-1135.15,-1216.1299999999997,-976.9799999999998,0.0,0.0,0.0,0.0,0.0,-23.47,-1314.9499999999998,-1383.0400000000002,-3188.85,0.0,-500.0,0.0,-2402.510000000001,0.0,0.0,-1509.85,-1060.0,0.0,-19.83,-1260.71,0.0,-3957.2000000000007
76016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6582.559999999998,-4167.699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23435.0,0.0,0.0,0.0,0.0,0.0,-39.5,0.0,-2574.359999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3249.3299999999986,-3879.5100000000007,0.0,0.0,0.0,75280.0,-2145.27,-3996.1,-3929.7400000000002,-3509.66,-3469.71,-2199.82,-1781.6200000000003,-4639.3099999999995,0.0,-1353.36,-1560.37,-1160.4799999999998,-1256.8899999999994,0.0,0.0,0.0,0.0,0.0,-97.84,-1017.3199999999999,-1942.1899999999996,-2289.0099999999993,0.0,-500.0,0.0,-2101.95,0.0,0.0,-1375.5000000000002,0.0,0.0,-7.75,-1508.67,0.0,-4005.8400000000015
50846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.27,0.0,-2868.65,0.0,0.0,0.0,-1.26,-2958.129999999999,0.0,0.0,0.0,0.0,-21.13,0.0,-2847.01,-1235.6499999999996,0.0,0.0,0.0,0.0,-3327.08,0.0,0.0,0.0,0.0,-21645.0,0.0,-3721.2200000000025,0.0,-3896.85,-3970.020000000001,0.0,0.0,-2771.129999999999,0.0,0.0,0.0,-3410.350000000001,0.0,0.0,0.0,-3940.0,0.0,0.0,0.0,0.0,-3135.0199999999995,0.0,56360.0,0.0,0.0,0.0,0.0,-2486.05,-2137.5299999999997,-1620.0600000000004,0.0,0.0,-1238.28,-866.8700000000001,-1125.8400000000001,-1286.3500000000006,-3683.6600000000003,0.0,0.0,0.0,-2701.720000000001,0.0,-1387.7300000000002,-1513.8999999999996,-2598.550000000001,0.0,0.0,0.0,-2450.02,0.0,0.0,-1354.4899999999998,0.0,0.0,0.0,-1098.39,-2899.4000000000005,0.0
